"act_lbl" "subject" "sd_acc_x" "sd_acc_y" "sd_acc_z" "sd_gyr_x" "sd_gyr_y" "sd_gyr_z" "sd_total_acc_x" "sd_total_acc_y" "sd_total_acc_z" "avg_acc_x" "avg_acc_y" "avg_acc_z" "avg_gyr_x" "avg_gyr_y" "avg_gyr_z" "avg_total_acc_x" "avg_total_acc_y" "avg_total_acc_z"
"LAY" 15 0.00228781423376336 0.00719664989645378 0.00454792288918794 0.0203676707142427 0.0203676707142427 0.0203676707142427 0.00226832364455218 0.00226832364455218 0.00226832364455218 -0.0004730102184375 -0.00626221353984375 -0.000482809757265625 0.0215190117734375 0.0215190117734375 0.0215190117734375 1.0254776796875 1.0254776796875 1.0254776796875
"Walk" 15 0.00234802707543389 0.00544596553446606 0.00465140095942223 0.013897733068037 0.013897733068037 0.013897733068037 0.00231958056892793 0.00231958056892793 0.00231958056892793 -1.09042701640625e-05 0.001056335525 -0.000199836753515625 0.00314559776796875 0.00314559776796875 0.00314559776796875 1.025496 1.025496 1.025496
"Walk_UP" 15 0.0024093199017611 0.00534393752676964 0.00430829288770984 0.00888897151608183 0.00888897151608183 0.00888897151608183 0.00239405646426408 0.00239405646426408 0.00239405646426408 0.000341940813195313 0.000724362719453125 0.00104912756398438 -0.00246426088390625 -0.00246426088390625 -0.00246426088390625 1.025853734375 1.025853734375 1.025853734375
"Walk_DN" 15 0.00216672692287269 0.00467935928878666 0.00363215175974806 0.00691345030628412 0.00691345030628412 0.00691345030628412 0.00210240275646549 0.00210240275646549 0.00210240275646549 4.7186949140625e-05 -0.00292652270174219 -9.70169007812502e-06 -0.00483621684953125 -0.00483621684953125 -0.00483621684953125 1.0258660625 1.0258660625 1.0258660625
"SIT" 15 0.00198506967646555 0.0047133636280016 0.00394373771541088 0.0062984375573978 0.0062984375573978 0.0062984375573978 0.00192115266724593 0.00192115266724593 0.00192115266724593 -0.000149231180210938 -0.00147102973619531 -0.000930792456796875 -0.00360854111015625 -0.00360854111015625 -0.00360854111015625 1.0257645625 1.0257645625 1.0257645625
"STAND" 15 0.00210630989961424 0.00427480896707806 0.0051713407273079 0.0101038576906892 0.0101038576906892 0.0101038576906892 0.00210626954918321 0.00210626954918321 0.00210626954918321 -0.000423299453648438 -2.32124134375e-05 0.0004335895171875 -0.00233805121976562 -0.00233805121976562 -0.00233805121976562 1.0253788359375 1.0253788359375 1.0253788359375
"LAY" 15 0.0024515193103039 0.00591759238849885 0.00494530951724357 0.0131529924028545 0.0131529924028545 0.0131529924028545 0.00238499674565995 0.00238499674565995 0.00238499674565995 -0.000219866013515625 -0.00069334510078125 0.00121276689796875 -0.000180970218984375 -0.000180970218984375 -0.000180970218984375 1.0251311640625 1.0251311640625 1.0251311640625
"Walk" 15 0.00222448299036623 0.00645158001694773 0.00486840855606824 0.00954255710978864 0.00954255710978864 0.00954255710978864 0.00221574417721412 0.00221574417721412 0.00221574417721412 0.000219137110359375 -8.04253046875e-05 -0.00064511791921875 0.000942049266640625 0.000942049266640625 0.000942049266640625 1.02522384375 1.02522384375 1.02522384375
"Walk_UP" 15 0.00236759283293763 0.00762452715806621 0.00536563590405102 0.011590869102356 0.011590869102356 0.011590869102356 0.00242728795538231 0.00242728795538231 0.00242728795538231 0.00046080031809375 0.00414865450234375 -0.0001820056346875 0.00164167400023437 0.00164167400023437 0.00164167400023437 1.0257745234375 1.0257745234375 1.0257745234375
"Walk_DN" 15 0.0181261876464526 0.0564085373455513 0.042090360154157 0.174901100342677 0.174901100342677 0.174901100342677 0.0120588100984317 0.0120588100984317 0.0120588100984317 0.00604291515390625 0.0201197772460938 -0.00561708159335937 -0.0308739701234375 -0.0308739701234375 -0.0308739701234375 1.01895469375 1.01895469375 1.01895469375
"SIT" 15 0.0194771140041076 0.0174149012691278 0.0310222101789468 0.166347705952991 0.166347705952991 0.166347705952991 0.0193126411720054 0.0193126411720054 0.0193126411720054 -0.00399310475234375 -0.0102972627273437 0.0185658013769531 0.0257511569945312 0.0257511569945312 0.0257511569945312 1.0172675203125 1.0172675203125 1.0172675203125
"STAND" 15 0.0171340172771089 0.0128691631711356 0.0286206001469293 0.0952619710337739 0.0952619710337739 0.0952619710337739 0.0168971874745827 0.0168971874745827 0.0168971874745827 -0.000305778690546875 -0.005393528265625 -0.00284936883828125 0.0513618386523437 0.0513618386523437 0.0513618386523437 1.01685601484375 1.01685601484375 1.01685601484375
"LAY" 15 0.00421179704356993 0.00764505745807898 0.009656764444921 0.0366591051222839 0.0366591051222839 0.0366591051222839 0.00405447536968422 0.00405447536968422 0.00405447536968422 0.00162252301210937 -0.001366377971875 -0.0132140217811953 -0.0131345034988281 -0.0131345034988281 -0.0131345034988281 1.018342890625 1.018342890625 1.018342890625
"Walk" 15 0.00252991116809566 0.00474209587732158 0.00740816780719847 0.00700575561196369 0.00700575561196369 0.00700575561196369 0.00246437848272183 0.00246437848272183 0.00246437848272183 -9.71157825e-05 -0.0007849539859375 -0.003012673939 -0.00937182845609375 -0.00937182845609375 -0.00937182845609375 1.01812271875 1.01812271875 1.01812271875
"Walk_UP" 15 0.00232849007203828 0.00384309940393676 0.00466579994176471 0.00817808509746353 0.00817808509746353 0.00817808509746353 0.00225645991443953 0.00225645991443953 0.00225645991443953 -0.00047805266421875 -0.00232284916484375 5.28243146953125e-05 -0.00750674870414062 -0.00750674870414062 -0.00750674870414062 1.01775084375 1.01775084375 1.01775084375
"Walk_DN" 15 0.00358772175790088 0.00847010099163673 0.00588074592582768 0.0327895448548937 0.0327895448548937 0.0327895448548937 0.00356347419115442 0.00356347419115442 0.00356347419115442 -0.00039097976640625 -0.0035298058640625 0.00106833536640625 -0.0259485430921875 -0.0259485430921875 -0.0259485430921875 1.0174868125 1.0174868125 1.0174868125
"SIT" 15 0.00422445025386201 0.0113851505951726 0.00610034194311387 0.0507132904762061 0.0507132904762061 0.0507132904762061 0.00426891010530847 0.00426891010530847 0.00426891010530847 -0.000954079629453125 -0.00475631178671875 0.003430059830625 -0.00595654300625 -0.00595654300625 -0.00595654300625 1.01641284375 1.01641284375 1.01641284375
"STAND" 15 0.00359824996723432 0.0121071038911638 0.00745650091303535 0.0264479004901786 0.0264479004901786 0.0264479004901786 0.00337255847477623 0.00337255847477623 0.00337255847477623 -3.7421483203125e-05 -0.00088825259921875 -0.00153318198671875 0.0256966475398437 0.0256966475398437 0.0256966475398437 1.0164653359375 1.0164653359375 1.0164653359375
"LAY" 15 0.00281967269832565 0.010498745224909 0.00540100813153566 0.0190811042036511 0.0190811042036511 0.0190811042036511 0.00253356197836728 0.00253356197836728 0.00253356197836728 6.145185625e-05 -0.00208658095460937 -0.00341707648359375 0.0099313561259375 0.0099313561259375 0.0099313561259375 1.01651046875 1.01651046875 1.01651046875
"Walk" 15 0.00272727947543229 0.00783254754477761 0.00409284596872784 0.00591350743436397 0.00591350743436397 0.00591350743436397 0.00254652592107999 0.00254652592107999 0.00254652592107999 -8.5526454765625e-05 -0.00144560494914062 -0.00088994397109375 -0.0003576320178125 -0.0003576320178125 -0.0003576320178125 1.01624153125 1.01624153125 1.01624153125
"Walk_UP" 15 0.017627835426399 0.0618106555938204 0.0341634813059277 0.0223970753956139 0.0223970753956139 0.0223970753956139 0.00759381421526359 0.00759381421526359 0.00759381421526359 -0.0182402019242188 0.0102800454070313 -0.0325706999892188 0.00083361105390625 0.00083361105390625 0.00083361105390625 0.93271182265625 0.93271182265625 0.93271182265625
"Walk_DN" 15 0.00488804446387768 0.0169320552019636 0.00792053180863541 0.00460853578688576 0.00460853578688576 0.00460853578688576 0.00274966957736472 0.00274966957736472 0.00274966957736472 -0.00172446255648438 -0.007156656971875 -0.00768169295625 -0.0117522231640625 -0.0117522231640625 -0.0117522231640625 0.92777414375 0.92777414375 0.92777414375
"SIT" 15 0.00286294061451291 0.00447036411676255 0.00606390552966455 0.00947989090337658 0.00947989090337658 0.00947989090337658 0.00284551175039884 0.00284551175039884 0.00284551175039884 -0.000635514505390625 0.00402202979796875 -0.003754970294375 -0.00982647302421875 -0.00982647302421875 -0.00982647302421875 0.92651055859375 0.92651055859375 0.92651055859375
"STAND" 15 0.00402825940436305 0.00381960567064838 0.00682507417277706 0.0125307692479931 0.0125307692479931 0.0125307692479931 0.00411568852581116 0.00411568852581116 0.00411568852581116 -0.001332197485625 0.00094382099015625 -0.0032337604078125 -0.00441079803671875 -0.00441079803671875 -0.00441079803671875 0.9252066265625 0.9252066265625 0.9252066265625
"LAY" 15 0.00498452984067831 0.00613492768883848 0.00827212665200773 0.0111354049021378 0.0111354049021378 0.0111354049021378 0.00469858607594544 0.00469858607594544 0.00469858607594544 0.0005241808046875 -0.00256791479765625 -0.00153024886015625 -0.0029556192203125 -0.0029556192203125 -0.0029556192203125 0.9256298015625 0.9256298015625 0.9256298015625
"Walk" 15 0.00755800471052892 0.0113327798656129 0.0120605714381365 0.0187780363843713 0.0187780363843713 0.0187780363843713 0.00731427015315648 0.00731427015315648 0.00731427015315648 -0.00149948079375 0.00113438982421875 -0.0061963633171875 0.00153880869921875 0.00153880869921875 0.00153880869921875 0.92331374453125 0.92331374453125 0.92331374453125
"Walk_UP" 15 0.00676408957909658 0.009383966046895 0.0122415816890295 0.0180882886256435 0.0180882886256435 0.0180882886256435 0.00610797715109363 0.00610797715109363 0.00610797715109363 -0.00335181091875 0.0051027231765625 -0.00437348229226563 0.00149769839117188 0.00149769839117188 0.00149769839117188 0.91945888515625 0.91945888515625 0.91945888515625
"Walk_DN" 15 0.00447838457830563 0.00573253380897762 0.00677948152496596 0.00615178411019626 0.00615178411019626 0.00615178411019626 0.00402261781533591 0.00402261781533591 0.00402261781533591 0.00145358681453125 -0.00011766515078125 0.00576894479976563 -0.00115376474414063 -0.00115376474414063 -0.00115376474414063 0.921652759375 0.921652759375 0.921652759375
"SIT" 15 0.00347748868581528 0.00425705646788936 0.00901998135785878 0.00682776186538452 0.00682776186538452 0.00682776186538452 0.00239992594653209 0.00239992594653209 0.00239992594653209 0.00134904292703125 -0.00117827509445312 0.00250377574125 0.0008522736240625 0.0008522736240625 0.0008522736240625 0.92308166171875 0.92308166171875 0.92308166171875
"STAND" 15 0.00238090675971777 0.00365597590564732 0.00656286902058177 0.00619794961895196 0.00619794961895196 0.00619794961895196 0.00222679184167307 0.00222679184167307 0.00222679184167307 -0.000676044767109375 -0.000173905782890625 -0.00098197843578125 -0.000617642531796875 -0.000617642531796875 -0.000617642531796875 0.9224074375 0.9224074375 0.9224074375
"LAY" 15 0.00227475386688643 0.0032570237716287 0.00485238996444494 0.00338977998068119 0.00338977998068119 0.00338977998068119 0.00224408334642744 0.00224408334642744 0.00224408334642744 -0.000259170319453125 -2.65376699375e-05 0.00065590967234375 -0.000628425258671875 -0.000628425258671875 -0.000628425258671875 0.92224013359375 0.92224013359375 0.92224013359375
"Walk" 15 0.00199309477945713 0.00314946320060283 0.00483826941719279 0.00272135105149864 0.00272135105149864 0.00272135105149864 0.00192526887078976 0.00192526887078976 0.00192526887078976 0.000155886564820313 7.0565124125e-05 -0.00111617507125 0.000411145864765625 0.000411145864765625 0.000411145864765625 0.92237634296875 0.92237634296875 0.92237634296875
"Walk_UP" 15 0.00202319454055572 0.00308381388714806 0.0048818118621344 0.00234679796989741 0.00234679796989741 0.00234679796989741 0.00204464372096665 0.00204464372096665 0.00204464372096665 0.000790508570132812 -0.000606425285 -0.0001891417528125 0.00013838896578125 0.00013838896578125 0.00013838896578125 0.92324096171875 0.92324096171875 0.92324096171875
"Walk_DN" 15 0.0021602016532819 0.00286881146506023 0.00494931761882582 0.00206377712429979 0.00206377712429979 0.00206377712429979 0.00205360930644889 0.00205360930644889 0.00205360930644889 -0.00018458450625 0.000122520459921875 0.000278609234921875 -3.9429993671875e-05 -3.9429993671875e-05 -3.9429993671875e-05 0.922922115625 0.922922115625 0.922922115625
"SIT" 15 0.00240661482420696 0.00400268652193939 0.00567567938248036 0.00404227297958333 0.00404227297958333 0.00404227297958333 0.00250948575137141 0.00250948575137141 0.00250948575137141 -0.0012115324225 0.00113112260128125 -0.000922182732265625 0.000868364882265625 0.000868364882265625 0.000868364882265625 0.9217134640625 0.9217134640625 0.9217134640625
"STAND" 15 0.0281751340259651 0.104291700920077 0.0345234980799522 0.0543169442028783 0.0543169442028783 0.0543169442028783 0.00888684557108069 0.00888684557108069 0.00888684557108069 -0.00866479893125 0.034112610871875 -0.00911267899453125 -0.15050151359375 -0.15050151359375 -0.15050151359375 1.01163174609375 1.01163174609375 1.01163174609375
"LAY" 15 0.00878717224374748 0.0309269622997952 0.0116022444362203 0.0449126336017998 0.0449126336017998 0.0449126336017998 0.00528027192922014 0.00528027192922014 0.00528027192922014 0.00440911629476563 -0.009604927540625 0.00167543136796875 -0.0690636121164828 -0.0690636121164828 -0.0690636121164828 1.01300213984375 1.01300213984375 1.01300213984375
"Walk" 15 0.0111466083466745 0.0240917283228856 0.0178564201477612 0.0489320635874657 0.0489320635874657 0.0489320635874657 0.0117614757626123 0.0117614757626123 0.0117614757626123 -0.00530370864585937 0.0211753417273438 0.002455081828125 -0.0287967232399203 -0.0287967232399203 -0.0287967232399203 1.00746699296875 1.00746699296875 1.00746699296875
"Walk_UP" 15 0.0128803404798138 0.0331794736499475 0.0237593554896696 0.0561483404652846 0.0561483404652846 0.0561483404652846 0.0118440177820182 0.0118440177820182 0.0118440177820182 -0.0013892858415625 0.00429363444609375 -0.00675432721640625 -0.005165318240625 -0.005165318240625 -0.005165318240625 1.00736868984375 1.00736868984375 1.00736868984375
"Walk_DN" 15 0.00641529509864587 0.012271594860958 0.0174812274195751 0.0284343692942253 0.0284343692942253 0.0284343692942253 0.00602652388270496 0.00602652388270496 0.00602652388270496 0.00316113498078125 -0.0112975493082031 -0.00861009599070313 0.0126878587726562 0.0126878587726562 0.0126878587726562 1.01049024765625 1.01049024765625 1.01049024765625
"SIT" 15 0.0059973984019982 0.00968315292353625 0.00844811586723653 0.00993123777303703 0.00993123777303703 0.00993123777303703 0.00621922518430318 0.00621922518430318 0.00621922518430318 0.00214481764890625 -0.00987271914804688 0.00284342783760938 0.00629171539453125 0.00629171539453125 0.00629171539453125 1.012056725 1.012056725 1.012056725
"STAND" 15 0.0044901165686673 0.008639421418185 0.00681052977472931 0.00753509652625416 0.00753509652625416 0.00753509652625416 0.00427226913755336 0.00427226913755336 0.00427226913755336 0.00209788884671875 -0.0106250917289844 -8.30707654375e-05 0.00411823639921875 0.00411823639921875 0.00411823639921875 1.014537665625 1.014537665625 1.014537665625
"LAY" 15 0.00268636582901918 0.00616299530072006 0.00480112265632776 0.00318634339202597 0.00318634339202597 0.00318634339202597 0.00240354198933328 0.00240354198933328 0.00240354198933328 -0.000301160385859375 -0.00141740148185156 -0.00215390859109375 0.00441662273960937 0.00441662273960937 0.00441662273960937 1.014079375 1.014079375 1.014079375
"Walk" 15 0.00232191241228207 0.00265116043924418 0.00412030927205508 0.00260861094603133 0.00260861094603133 0.00260861094603133 0.00212159685434164 0.00212159685434164 0.00212159685434164 -0.00061787876234375 0.00157576532941406 -0.0017275209924725 0.0026156374084375 0.0026156374084375 0.0026156374084375 1.013481015625 1.013481015625 1.013481015625
"Walk_UP" 15 0.00212404058083317 0.00330933966087033 0.00407783715150637 0.00323331178173555 0.00323331178173555 0.00323331178173555 0.00210120835019814 0.00210120835019814 0.00210120835019814 -0.000110915190703125 0.00241848256821875 -0.0015706165880975 0.0012842260675 0.0012842260675 0.0012842260675 1.0133442734375 1.0133442734375 1.0133442734375
"Walk_DN" 15 0.00220966700962998 0.00380905017747612 0.00431020643943968 0.0030193652077769 0.0030193652077769 0.0030193652077769 0.00218487442542122 0.00218487442542122 0.00218487442542122 -9.619466625e-05 0.00171106671085938 -0.00147609987882813 -0.000103236527164062 -0.000103236527164062 -0.000103236527164062 1.0132150703125 1.0132150703125 1.0132150703125
"SIT" 15 0.00201449206993496 0.00356439975372759 0.0037600061101113 0.00280750377597304 0.00280750377597304 0.00280750377597304 0.00201931755348886 0.00201931755348886 0.00201931755348886 0.000285174817054687 -0.0007511691834375 -0.0009982448140625 -0.00127181742802344 -0.00127181742802344 -0.00127181742802344 1.0135537578125 1.0135537578125 1.0135537578125
"STAND" 15 0.0018867651647704 0.00380560578509945 0.00387296458333601 0.00310573321268393 0.00310573321268393 0.00310573321268393 0.00187203128968103 0.00187203128968103 0.00187203128968103 0.000208852991898438 -0.000320001651328125 0.000435600224921875 -0.000837557021484375 -0.000837557021484375 -0.000837557021484375 1.0138124921875 1.0138124921875 1.0138124921875
"LAY" 15 0.00233295449117598 0.00389800660221178 0.00512777577712343 0.00414379534611413 0.00414379534611413 0.00414379534611413 0.00234541601457707 0.00234541601457707 0.00234541601457707 -0.000429332253359375 0.00049263498015625 0.0011869735471875 -0.000530430331640625 -0.000530430331640625 -0.000530430331640625 1.0133666328125 1.0133666328125 1.0133666328125
"Walk" 15 0.00296158355573766 0.00514386780393801 0.00515460130257707 0.00438472466597212 0.00438472466597212 0.00438472466597212 0.00293402426443425 0.00293402426443425 0.00293402426443425 -0.000160591999375 -0.000680951964375 -0.00030654630515625 -0.000330518777726563 -0.000330518777726563 -0.000330518777726563 1.0134060390625 1.0134060390625 1.0134060390625
"Walk_UP" 15 0.00276757562972556 0.00445692709798137 0.00388465245835601 0.00322795234996581 0.00322795234996581 0.00322795234996581 0.00276586214435477 0.00276586214435477 0.00276586214435477 0.000330055899609375 -0.00055117361796875 -1.324003890625e-05 0.000544390765867187 0.000544390765867187 0.000544390765867187 1.013775375 1.013775375 1.013775375
"Walk_DN" 15 0.00223082938389354 0.00314854283914418 0.00375320645162824 0.00274612411408661 0.00274612411408661 0.00274612411408661 0.00220229898976163 0.00220229898976163 0.00220229898976163 -9.81322671875e-05 0.001534343228125 0.00080323350328125 -0.000179583543515625 -0.000179583543515625 -0.000179583543515625 1.013335203125 1.013335203125 1.013335203125
"SIT" 15 0.042041815878204 0.0196397366644165 0.0436708224978552 0.110432258434224 0.110432258434224 0.110432258434224 0.0210834901703435 0.0210834901703435 0.0210834901703435 0.0537019581953125 -0.013714169921875 -0.00472108617421875 0.17281872390625 0.17281872390625 0.17281872390625 0.1982238953125 0.1982238953125 0.1982238953125
"STAND" 15 0.0289255320851959 0.0138151087746739 0.0271209061858902 0.100980499828089 0.100980499828089 0.100980499828089 0.00768013340695072 0.00768013340695072 0.00768013340695072 0.00211063271875 -0.00866603136265625 -0.0221064859820313 0.114664465078125 0.114664465078125 0.114664465078125 0.2023564796875 0.2023564796875 0.2023564796875
"LAY" 15 0.00855471911859696 0.00303204834360231 0.0106958476814289 0.0323915766669729 0.0323915766669729 0.0323915766669729 0.00290284678954593 0.00290284678954593 0.00290284678954593 -0.00878019662109375 0.001690800043125 -0.00252725390414062 0.0296591331101562 0.0296591331101562 0.0296591331101562 0.19593117265625 0.19593117265625 0.19593117265625
"Walk" 15 0.00237746315822663 0.00348078589702877 0.0079066071689075 0.0110728948062211 0.0110728948062211 0.0110728948062211 0.00298219363442799 0.00298219363442799 0.00298219363442799 -0.00167908307929688 0.000595993038039063 -0.000745839275234375 0.0037782191140625 0.0037782191140625 0.0037782191140625 0.19272415234375 0.19272415234375 0.19272415234375
"Walk_UP" 15 0.0058487521031937 0.00428998363007859 0.0108269688356836 0.0262604016707406 0.0262604016707406 0.0262604016707406 0.00529127503154451 0.00529127503154451 0.00529127503154451 -0.000462152730078125 -0.000703565932820312 -0.00097125561875 -0.00832861655078125 -0.00832861655078125 -0.00832861655078125 0.1914774265625 0.1914774265625 0.1914774265625
"Walk_DN" 15 0.00590369400498133 0.00425844054297999 0.0108915012627068 0.0286575825137447 0.0286575825137447 0.0286575825137447 0.00553556867764999 0.00553556867764999 0.00553556867764999 0.00150967247046875 0.00046751777109375 0.00195031576484375 -0.0134806907601563 -0.0134806907601563 -0.0134806907601563 0.19304458828125 0.19304458828125 0.19304458828125
"SIT" 15 0.00403945872087921 0.00455085991184669 0.00873544643038794 0.0203268244536984 0.0203268244536984 0.0203268244536984 0.00378555420875018 0.00378555420875018 0.00378555420875018 0.00097213863328125 1.6748642421875e-05 -0.00044784416796875 -0.00517313231484375 -0.00517313231484375 -0.00517313231484375 0.19458474609375 0.19458474609375 0.19458474609375
"STAND" 15 0.00366464794080067 0.00419358998760223 0.00610725688355049 0.0139824375172586 0.0139824375172586 0.0139824375172586 0.00374902271359677 0.00374902271359677 0.00374902271359677 -0.0011344481753125 -0.000309686519453125 -0.0008338576490625 -0.00395880151703125 -0.00395880151703125 -0.00395880151703125 0.1935353453125 0.1935353453125 0.1935353453125
"LAY" 15 0.00309075864368414 0.00335411478416396 0.00537593684263086 0.0154243926650642 0.0154243926650642 0.0154243926650642 0.0027617283733415 0.0027617283733415 0.0027617283733415 -0.0009476774778125 0.000338669737578125 0.00128974632078125 0.00010657038921875 0.00010657038921875 0.00010657038921875 0.19231003046875 0.19231003046875 0.19231003046875
"Walk" 15 0.00333437094987058 0.00312457067766791 0.00587105184218444 0.0133346529182399 0.0133346529182399 0.0133346529182399 0.00330633606658292 0.00330633606658292 0.00330633606658292 0.00058034237453125 0.00027490191171875 -0.00085541744578125 0.00155820043766406 0.00155820043766406 0.00155820043766406 0.193028803125 0.193028803125 0.193028803125
"Walk_UP" 15 0.00411323678145993 0.00331528635257492 0.00737850999563141 0.0134203372438145 0.0134203372438145 0.0134203372438145 0.0040052310830438 0.0040052310830438 0.0040052310830438 -0.0001817535490625 0.0003980624921875 0.00041642000078125 -0.00429436814371094 -0.00429436814371094 -0.00429436814371094 0.1929106734375 0.1929106734375 0.1929106734375
"Walk_DN" 15 0.00379944648098922 0.00373433321858743 0.00812025396615897 0.018019745462326 0.018019745462326 0.018019745462326 0.0042054891327302 0.0042054891327302 0.0042054891327302 -0.002388369376875 0.0014609996759375 0.00483922215078125 -0.000558303187859375 -0.000558303187859375 -0.000558303187859375 0.190107575 0.190107575 0.190107575
"SIT" 15 0.00258087533754356 0.0035582908426437 0.00933935811387177 0.0147151664353905 0.0147151664353905 0.0147151664353905 0.00261848013083699 0.00261848013083699 0.00261848013083699 -0.00271878499320312 0.000610177781796875 0.0003158754265625 0.00504107187273437 0.00504107187273437 0.00504107187273437 0.1868211515625 0.1868211515625 0.1868211515625
"STAND" 15 0.00281609081536882 0.00291733046556629 0.00692670717672893 0.0150404097597356 0.0150404097597356 0.0150404097597356 0.0034157883100065 0.0034157883100065 0.0034157883100065 -0.00240949953139062 -0.00191753026890625 -0.00651911614625781 0.00346852825265625 0.00346852825265625 0.00346852825265625 0.1840357890625 0.1840357890625 0.1840357890625
"LAY" 15 0.002904544949657 0.00306149355306496 0.00588087893585185 0.0126571548587508 0.0126571548587508 0.0126571548587508 0.00302594831046375 0.00302594831046375 0.00302594831046375 -0.00235582890990625 -0.00130705687007813 -0.00646672276657031 0.0037978805125 0.0037978805125 0.0037978805125 0.18119558125 0.18119558125 0.18119558125
"Walk" 15 0.00258788009218014 0.00263981904803305 0.00470624199222021 0.00787903773600545 0.00787903773600545 0.00787903773600545 0.00236932393958349 0.00236932393958349 0.00236932393958349 -0.00118159569710937 -0.0002522120196875 -0.00332743296515625 -0.00107318280390625 -0.00107318280390625 -0.00107318280390625 0.17945371015625 0.17945371015625 0.17945371015625
"Walk_UP" 15 0.00234706138742225 0.00272078400824781 0.00515440184177326 0.0197185150028285 0.0197185150028285 0.0197185150028285 0.00231409624726345 0.00231409624726345 0.00231409624726345 -0.000796942349140625 -0.000933682380445313 -0.00185640924171875 -0.0080021893953125 -0.0080021893953125 -0.0080021893953125 0.17825402890625 0.17825402890625 0.17825402890625
"Walk_DN" 15 0.0239308033382717 0.0198212259885892 0.0285637886787563 0.0832320099395892 0.0832320099395892 0.0832320099395892 0.00734588627867541 0.00734588627867541 0.00734588627867541 0.0162130729765625 -0.0059761267025 -0.000223046553125 0.172989700078125 0.172989700078125 0.172989700078125 0.23797416171875 0.23797416171875 0.23797416171875
"SIT" 15 0.0161783151741431 0.010048338917003 0.0153498970805572 0.0534366690037898 0.0534366690037898 0.0534366690037898 0.00405979128640752 0.00405979128640752 0.00405979128640752 0.002933856521875 -0.00713353453515625 -0.0142884074867187 0.0637593570320313 0.0637593570320313 0.0637593570320313 0.2374205703125 0.2374205703125 0.2374205703125
"STAND" 15 0.00536467897725453 0.00354956980821811 0.00955223502790571 0.0187162511901952 0.0187162511901952 0.0187162511901952 0.00279680351333135 0.00279680351333135 0.00279680351333135 -0.00382643870476562 0.0003784779515625 -0.00390584074927344 0.00642875689429688 0.00642875689429688 0.00642875689429688 0.2355478796875 0.2355478796875 0.2355478796875
"LAY" 15 0.00216070165759738 0.00260290679753069 0.00525433133691394 0.0104020248781145 0.0104020248781145 0.0104020248781145 0.00211743056176746 0.00211743056176746 0.00211743056176746 6.543371046875e-05 -0.00069069457890625 -0.00220112315739844 -0.0114313450674219 -0.0114313450674219 -0.0114313450674219 0.23510754453125 0.23510754453125 0.23510754453125
"Walk" 15 0.00206211921435171 0.00271507098938709 0.00494045009140986 0.00656792441556919 0.00656792441556919 0.00656792441556919 0.0020558426819849 0.0020558426819849 0.0020558426819849 -0.000330541711734375 -0.0001207471875 -0.0009248793503125 -0.0164191987421875 -0.0164191987421875 -0.0164191987421875 0.2345178 0.2345178 0.2345178
"Walk_UP" 15 0.00220156023035011 0.00299581710022926 0.00517358234026078 0.00663739183398782 0.00663739183398782 0.00663739183398782 0.00214929370881047 0.00214929370881047 0.00214929370881047 -0.000360972707359375 -0.000240930492351563 0.00012465362609375 -0.0117128491671875 -0.0117128491671875 -0.0117128491671875 0.23421269375 0.23421269375 0.23421269375
"Walk_DN" 15 0.00271068040537896 0.003603998424894 0.00610493831847908 0.00792488422500686 0.00792488422500686 0.00792488422500686 0.00275890730466043 0.00275890730466043 0.00275890730466043 0.000700031476640625 0.000460078855382812 0.00336025712164844 -0.0075505137078125 -0.0075505137078125 -0.0075505137078125 0.23503845625 0.23503845625 0.23503845625
"SIT" 15 0.0187197222826846 0.0132646731647364 0.0340378444972744 0.105235133158528 0.105235133158528 0.105235133158528 0.0212413372243556 0.0212413372243556 0.0212413372243556 0.0136500512273437 0.00271686334094531 0.0209939059619609 -0.00135481004921875 -0.00135481004921875 -0.00135481004921875 0.24981603984375 0.24981603984375 0.24981603984375
"STAND" 15 0.0239571809468155 0.0185355771090046 0.0471785904285907 0.110908010184533 0.110908010184533 0.110908010184533 0.0223557079320178 0.0223557079320178 0.0223557079320178 0.0215836349078594 -0.00541319481147656 0.0014188863046875 0.0134460386554688 0.0134460386554688 0.0134460386554688 0.27561434296875 0.27561434296875 0.27561434296875
"LAY" 15 0.0230395974969978 0.0129267962174042 0.0213436344938377 0.0562314734749806 0.0562314734749806 0.0562314734749806 0.0126983311495642 0.0126983311495642 0.0126983311495642 0.00537475665551562 -0.00759334939242187 -0.01869688918125 -0.000308387953125 -0.000308387953125 -0.000308387953125 0.2851134296875 0.2851134296875 0.2851134296875
"Walk" 15 0.00783751950213501 0.00644404260553912 0.0141853389045562 0.0426027420602555 0.0426027420602555 0.0426027420602555 0.0075923832940505 0.0075923832940505 0.0075923832940505 -0.00323887897320313 -0.000729393237265625 -0.0012360845609375 -0.00623987549453125 -0.00623987549453125 -0.00623987549453125 0.2820419015625 0.2820419015625 0.2820419015625
"Walk_UP" 15 0.00487035661889036 0.00423228934300163 0.00885098705343932 0.0141409306968818 0.0141409306968818 0.0141409306968818 0.0044152615810317 0.0044152615810317 0.0044152615810317 -0.00016818919875 -0.000786898262421875 -0.00244415543492187 0.00251912121976563 0.00251912121976563 0.00251912121976563 0.2802959359375 0.2802959359375 0.2802959359375
